HCPCSCode_Evaluation_and_Management_Services,HCPCSCode_Medicine_Services_and_Procedures,ccsr_category_1_code_HealthCareDiagnosisCode_1,ccsr_category_1_code_HealthCareDiagnosisCode_2,ccsr_category_1_code_HealthCareDiagnosisCode_3,ccsr_category_1_code_HealthCareDiagnosisCode_4,claim_creation_dayofmonth,claim_creation_hour,claim_creation_month,claim_creation_quarter,claim_creation_weekday,facility_code_value,facility_name,other_hcpcscodes,payer_name,payer_resp_seq_num,subscriber_city,subscriber_pat_city,subscriber_pat_gender,noise
-0.0035017741232318935,-0.0038821812633210275,0.007338391300135671,-0.005841285603565149,-0.000990299844991227,-0.002181021119937965,0.00692680076535559,0.006729860976554991,-0.006094385777949962,0.0016286511819415318,0.18196419056384425,-0.0013835739197829433,-0.00023326995737256163,-0.007381684751017215,0.0004904572757217895,-0.004049300038752135,-0.0015202661790350235,-0.0014320141445455902,0.0011114004068979333,0.0005933927533424033
-0.0003607866748827515,-0.00048285204924009006,0.004561928774030888,0.0007413295953262345,-0.001933995324355209,-0.0018131059169955387,-0.0023145382447987027,-0.006562366233754002,-0.0016929220898344588,-0.0048084114567408685,0.17414965826399048,0.0009534740417045051,-0.004815114468627546,-0.0060860995997008335,-0.0009083169089942666,6.232625087611021e-05,-0.0029392119139568405,-0.002881236740972104,-0.0038527030777408154,-0.0034693378365029505
-0.00029281700368816166,-2.1082824265505896e-05,0.0030195289420326676,-0.0020192660574337327,-0.0037431122933687666,-0.0008178053560784603,0.0019817854809617286,0.009987532502687435,0.00308303769661038,-0.004213181189956205,0.20296369849999615,-0.002559350753125289,-0.006032030275976719,-0.0011949536568288456,0.0017360794796447033,0.0030335841582097125,-0.0019366265919484094,-8.511214240533027e-05,-0.00011413356099309047,-0.002121556797388802
-0.007466577750706293,0.0029612690477940464,-7.246300710980202e-05,-0.0002205395868558724,-0.0029476165971792367,0.0031208977011373262,0.006210158473445948,0.010974207370222911,0.00032713372050281465,0.0014377080685982868,0.217772077587927,-0.00048649982671894465,-0.0037709643881077004,-0.0033012675775301982,0.0007101899791012167,-0.00034209890675377384,0.0005912561304753817,-0.0013295386521881003,0.0013912372270822094,-0.004460675691286597
0.0009005501808842964,0.005783781923611264,0.008669220412183954,0.0035921993900261406,-0.001988437167966539,-0.0009414158446933163,0.004607280970796057,0.010040908680297111,0.006777355260271223,0.007453897078750227,0.2049881919739836,-0.00033972271571698355,0.0013141537151189486,0.0034712155169075885,-0.0030442768713248246,0.0009378669844150811,-0.004734502234706617,-0.0019295045791052124,0.00018023908564148705,0.0020299480790986757
0.0002764334325718543,0.004125101707749501,0.004667856588545671,-0.0022211091200692755,-0.0038367925726299655,-0.003704160963977854,0.005547011320719164,0.002693315272858898,6.161255579223424e-05,-0.0008847986304140632,0.1870051594636415,-0.004792257512263765,-0.0014101514916353252,0.0032294856057078158,-0.0007698042037635689,0.0041599057468993395,-0.0026607452767627216,0.00041388587097103137,0.0049278286512493665,0.0006202409003898457
0.0012683031672139134,0.0025484959620995285,0.002201410292759232,-0.0022769780224805246,-0.0011348878259358375,-0.002309331528548808,-0.0012193727764109763,0.003994228957645507,0.0020821710460128817,-0.004389101784358718,0.19710693348210612,-0.00549872415149213,-0.004477816698524761,0.00026934579610203845,-0.005067725148391678,-0.005284024913342888,-0.005552227476014915,-0.0023727809839124035,-0.0005034800025608188,0.0006038558977126574
-0.0028569188143655944,0.0026755188457316392,0.00828145747294685,-0.004223639500235232,-0.0062206074546499734,-0.004007946050499223,0.0009405614511997839,-0.0022669245647968907,9.294788018194833e-05,-0.00019948768884936463,0.20171310575565898,-0.0041643577813790245,-0.006534790109258193,-0.006067018662763324,0.001601965601965627,-0.0004085942809346932,-0.002464739400909599,-0.0023614407444194517,-0.00023336295676720242,-0.0009652360290657968
0.0005958569367366162,0.006628152440306301,0.005393815644340516,-0.0027825856562346263,0.0018201139875184014,-0.003070866368498226,0.009243126333766283,0.007103628420273534,-0.003512071214839696,0.0036369160587620187,0.22672241245741306,0.0001261408111602691,-0.0016067113823362677,0.001232608839648508,0.0005503540870486767,0.002638589296462568,-0.0005843372279548898,-0.002451826017838288,-0.0005782893808444656,-0.0016597020427323694
0.0010785610905981514,0.0024788276260669486,0.0014763342297459015,-0.0013482013632477364,-0.004618037477370796,-0.0025294598118966727,0.0030503503651726606,0.0018941691783733506,-0.00151609960210749,0.0028934383553137267,0.18210367178879688,-0.0008898845490630913,-0.004574809054563389,-0.0009326353097400375,-0.001112236270796252,0.005564047326763866,-0.0006732647728955543,-0.002103743438116523,-0.00034463322713313983,0.0012822839892430381
0.00024864258495768123,0.003955440935821309,0.00310282816484424,-0.0043732183024072,0.0002417037221216889,-0.0012596927240240753,0.0037536356750067943,0.0004437981022210047,-0.004348354043911429,-0.0025720051578880464,0.19709362838920083,-0.004445642683258255,-0.0028695089019827756,7.806220690542709e-06,0.0013293704716692,0.0027995420350528264,-0.003971920735056866,-0.004168088169817119,0.0016060576272558635,0.004338090309299813
-0.0026917109024091946,-0.0015467537770518457,0.003472204398296652,-0.0036353030391413797,-0.003250656244531314,-0.0016840692994225192,0.005343872134398853,-0.00047681269322761286,-0.003949950417079862,-0.001599720002333349,0.19945540453829547,-0.0013514554045383266,-0.00266837776351867,0.008113399055007842,-0.000660327830601426,0.0016300530828909587,-0.0004967625269789777,-0.003172840226331486,0.002227148107099064,0.002266581111824051
0.0011633900301892043,0.00676869996949514,0.0040260027138754205,-5.0595895526339695e-05,-0.004718356527501688,0.000155679678542453,0.002115350226682211,-0.0024064081121735635,0.007018103022079125,-0.0003493325759727606,0.20767300956167753,-0.005895210746105417,-0.00528700811006978,0.0013358999442498187,-0.002697255619720873,-0.0013823934698686479,-0.0011297295591530588,-0.00037173782700625766,0.00029242534212707837,0.005462568504317977
-0.0018444790825492886,0.008749460083757432,0.003683324256480558,0.0016452578139182438,-0.003392238977883788,-0.002104264868823835,0.005507145674097158,-0.0010751375612687464,0.004546720752189382,-0.0037061728858757913,0.22838394461241837,-0.003917444459050868,-0.004051719281113264,-0.002382830350491738,-0.002596292888129359,-0.00011299116728327174,-0.0007925031455989995,0.00110236811958907,0.00191177299104206,-0.0007738799476672553
-0.001563485219390981,-0.0020267701494751877,0.010007279032676796,-0.002320481436148547,-0.00042932383813659714,0.0003279041949482142,0.006465473276213751,-0.0017771039649864928,0.00435768332035158,0.006301231408330521,0.2128683561440599,-0.002229841252179099,-0.001958152516598077,0.0029607581321167585,-0.0019630206594711042,-0.0026925466414450816,-0.002979535254627086,-0.005504015058788636,-0.0008855383702385366,-0.002943140091242935
0.0009992320631901697,0.0012522398156950998,0.011110857163753351,-0.0007231404958678245,-0.0027433171213340655,0.0008371882542235753,0.008374739450010915,0.010123509836904798,0.002530991735537147,0.0004664759014115005,0.20638838861259412,-0.002910617640605617,-0.0013941709939296666,0.0012901795509397628,-0.0013374899436847,0.002498765815841364,-0.0006312623418416319,-0.001543872961310655,0.0016667199956117318,0.001256582315512267
-0.00038281106965974975,0.004898079524838739,0.007648374955120762,0.003169009898400521,-0.000828631414760328,-0.0011277471449665066,0.014436257201484648,0.01526203536603632,0.0010445273472143967,0.006032722024476134,0.19519013346077851,-0.0025001604953242217,-0.0012000294835854853,0.0008604927087568548,0.001536237466504009,0.001682585425122396,0.00023230212115374905,0.0038885044926802227,-0.0008379044779384448,0.0007154524898174697
0.0007892147302352992,0.0024582897466357114,0.006625990673924243,-0.005436073828478205,-0.00748003138242227,-0.0032354257903228654,0.004690519671637039,0.0068340986861935345,-0.0033372635236963767,0.0004574386978954292,0.19973526621868407,0.00019048864381837616,-0.0019469956206450089,0.00017464229357634365,-0.001343282920515576,0.006705111611496273,0.0007907661211680849,0.0008960390773213422,-0.0007743657027357353,-0.005234393007216176
-0.0025131992849520613,-0.0026074304006207583,0.005395285672713213,0.004113465349278778,-0.0028590829095242244,-0.002451117608746789,0.0032396103266217335,0.0037688289012375088,-0.005884594598339832,-0.002855202804761392,0.2418226792123388,-0.005927691476241226,-0.00034228067014946406,-0.0013275501295677227,0.0026326510815792513,0.0005817385640841444,-0.0037796377645052948,-0.004304837659188166,0.00028740490278957866,0.000478915787869183
-0.0026799292031796985,0.007855293740686341,0.007672707113758115,-2.619278909967715e-05,-0.0019710709544855432,-4.221362126748396e-05,0.010146908487989492,0.008148500399249348,0.0035533188552480223,0.004426072760007993,0.19240370971269313,-0.004476423946820962,-0.00593520972032201,-0.0075877712733763755,-0.0024572904958319874,0.0051693885128090925,-0.003325339870510946,-0.0033229240307396045,-0.0020847425731998935,-0.0014770952959784812
0.0001962435506668081,0.009110917351655968,0.005462153561820393,0.002139178907047579,-0.004146576543679159,-0.0025312933940446645,0.005168160850156811,0.005383656141553661,0.0044197028524868955,0.0031754193774359064,0.20474909392613783,-0.007140284329579927,-0.008681417226209232,0.002962780795953868,0.004776046363159814,-0.005431474981431439,-0.0006558012326082884,0.0018804603525924724,-0.00015612540708122015,-0.0006620114715534253
0.0001836582469313397,-0.005156402461696519,0.0019989453735022923,-0.0030930076911115933,-0.002312967173623515,-0.0008014485340015476,0.0027137477775098563,-0.011561455654983876,0.00010185708909568047,-0.006658118483230746,0.1919630925795308,0.0015950099040244914,-0.007457538889352078,0.0005970583131835294,-0.0013044242482969314,-0.007504749199452843,-0.002749014667871508,-8.73221726207074e-05,0.001111864773446869,0.0008094483717513534
-0.002294763462843019,0.001325863334087163,0.0064264914231917936,-0.0059803451028893504,-0.0023364130158890716,0.00014802320376211542,0.00641068536012448,0.003627087669424889,0.004165647540945827,0.0012984046259847503,0.21235261134621514,-0.0021895435393582074,-0.002147086377250318,0.0003466950329735763,0.003044686163118615,0.00015529168531861482,-0.004174877358795281,-0.0003003151982795216,-0.0013175564980224652,-0.002963925256934996
0.00010573516251933812,0.003243353356727652,-0.001237174155028098,-0.006859447412519903,-0.00379215765209735,-0.0023349040016878765,0.004825258093226403,0.0010065453945788839,-0.0025867525481931496,-0.0048286532589953525,0.20193403192910891,-0.0032906431656525626,-0.0015164265395257836,0.0024336063208286298,-0.0020189110733331407,-0.001806228189091319,-0.0016785457049940389,-0.00428833687804806,-0.0013950493632851502,-0.0007093471338738055
-0.003005745936432336,-0.002983486903406163,0.005955197225385645,-0.002677425199295991,-0.004318252407081469,-0.001204834869034055,0.002640283673258115,-0.005200590123201165,-0.00561057045242781,0.000974220933844061,0.2059114556372295,-0.005091624391758975,-0.0023250336473754963,0.0009665855678641754,-7.894191945337914e-05,-0.0013704834869034288,-0.0004772750802360615,-0.0020558546433378177,-0.0008554198157159076,-0.002413552127549445
-0.0015999298154885876,0.005251140498310059,0.0023631863768169836,-0.005365767504571217,-0.0033109081506381144,-0.0018139464011968087,0.005303432576695066,-0.003020011820549262,-0.0042443159780581,-0.002449531795430593,0.20880088377075526,-0.002755434682230373,-0.0032825111279389694,-0.0046818148237075755,-0.0007461721736881754,0.0033506178083963166,-0.0002800454352363091,-0.001662264743364772,-0.0012328463513288756,0.00021736420220528352
0.0008540744938211997,0.0031991696270949775,0.004051609528583533,0.0005151690168471834,-0.0016781814615435264,0.0012948695595318195,0.004661857332781172,0.008306180938473906,-0.0027563313209685745,0.0005704727241025775,0.18988160102870344,0.0015918204999672892,-0.0068704640062768555,-0.0015776540330841638,0.00029313689165919585,0.00043289453610264597,-0.0034710568184295075,-0.005896246976004216,0.0030381622823267506,0.0038696249155460325
0.001069765393379296,0.00039985813728696804,-0.001659469220195464,-0.0024422639620030216,-0.0043986713119751,-0.004771872240109565,0.0005101958029962939,0.004371318697366533,-0.003615065263802053,0.0008551169092472887,0.19868371337241517,-0.0025108773003432727,-0.0008143197891530507,-0.0007290167198651609,0.0010760240424846801,0.0005992077013836528,-0.0011335108935264459,0.0005883130159039407,-0.0011388423353569156,-0.0024420321601843044
0.0011769029794101993,-0.0033256364570932615,0.0025362405686633173,-0.0023416880394804608,-0.005089259794874268,-0.0015369782969396396,0.005099513418931101,0.004640230959552771,-0.0026888464539772004,0.0033828969550731445,0.17358559911792198,-0.004152051923286914,-0.006037653438160017,0.0026792586496642845,0.0028429171427277744,-0.0004871137246755364,-0.004286547511565297,-0.005992644023468818,0.0009305496741478069,-0.0034733152763018805
-0.0006716266956598882,0.0030613534937230513,0.00846955503019422,-0.002174806255452022,-0.0027133718504658844,-0.006018723371976897,0.014414109744328819,0.0042408880011125085,0.01111529012166187,0.0033659296156293484,0.21893650151497906,-0.0029400919522792335,-0.006935717687117848,0.001436807039279897,-0.00017119896163879654,0.0015619666493887241,-0.0021627959898355307,-0.0026341462386798133,0.001382760844005604,0.007745567790574659
-0.0009102311413725417,0.0008211192737262896,0.010901033267634207,-0.0028134742877620744,-0.00377327838499677,-0.004327778773218716,0.004566445678791076,0.018521411933345222,0.001373469509645775,0.005841963805769535,0.20159708534910106,-0.0017106850624141745,-0.010205339544884461,-0.005508092934360676,0.0015598160425251862,0.0011085229648211126,-0.0014573254494415933,-0.002683867885086344,0.0003514304485456199,0.004086483903720917
0.002523028938487504,0.007104245748985794,0.006702085516715683,-0.001317551135024586,-0.0019907432944044068,-0.0037139647884146254,-0.0015514760082839473,0.01655250397396486,-0.0015132406994178838,-0.0016597884897930903,0.21261288818240617,-0.0020950442025243097,-0.0028657677399297476,0.0038478510502800156,0.0030711101527907568,-0.0008522086218741509,-0.002627329846607518,-0.00023868861665911069,0.002676346258957063,-0.0010574256730668473
-0.0034495151271929704,-0.003005672323016906,0.005653754694491198,-0.0029856065552167797,-0.0010670795622667374,-0.0022617414690537796,0.008419236782049833,0.007763355715149978,-0.0006340183646698305,0.00230576636258546,0.17386763182011492,-0.004898742744877216,-0.0018409593233942756,-0.00022102293487307189,0.0005061365310780053,-0.00069870800414491,-0.0007969404196440544,-0.0004079041155788055,1.766985522700937e-05,-0.0010407245239620999
0.0034715226829028943,0.002171345284684023,0.002637907057596478,-0.0036793415762589655,-0.0021372473858277674,0.0031891564224395207,0.009179466379025992,-0.0029471281991852337,-0.003462385337457785,-0.006732106403273408,0.21663197446891963,-0.00010051079989660261,-0.0016857288035872053,0.004705955766333547,-0.001253376360573022,-0.001990604134537388,0.0014146170783671864,-0.001393110887258553,0.0032693867726895642,-0.0019737780471932977
0.0018640318406074163,0.0059917318660752,0.007648320017057453,0.0005419299814618417,-0.003285339461386727,-0.0006907386239124458,-0.0033860259060299104,0.0028626044621863243,-0.0050261784756072125,-0.0022843977469927503,0.20934429433609134,-0.0005700629586415706,-0.005826191505617706,-0.002826031591852696,-0.001033220604000218,0.0002552697508306778,-0.0019783405689376534,-0.0011872116369839203,0.0017270686622325115,-0.002483105406862063
-0.0017304945208712953,-0.00077727457455532,0.007080888633636951,0.0004467990353423934,-0.003493355202799553,-0.0005429241001355334,0.011222662153250119,0.0023976511414547153,0.0030786789739196572,0.00659539621778289,0.21584822460655645,-0.004448765340465266,-0.0020599966417065964,-0.0026236058823672637,0.0018069078635170154,-0.0008590417182781418,-0.002548409312693611,-0.00011230814532162681,0.0022353336269812065,0.0011408463386084478
-0.004095523522086952,0.011052162259133368,0.0038245815833350405,-0.0011853380046854545,-0.003401943817141917,-0.002396794073573827,0.012557776323842852,0.010833852177032954,0.006329541377345316,0.0036321257466072733,0.19798719423397562,-0.004962168379730303,0.0025123467212595507,-0.00297244676136007,-0.0029650598341107613,0.0032797956986977627,0.0004102382811675409,0.0036396445832717504,-0.0008595217492244012,0.002958596272767544
-0.0006390104373073635,0.00468847214493544,0.004906540616792921,-0.002296084418371136,-0.002576062159781356,-0.005271425432697541,0.008533417658618103,0.0037612704644529814,-0.006582916327004163,-0.0057209093167803985,0.21469724005806948,-0.0007763812543249204,-0.001957482808114108,0.00011786375032594166,-0.0009981458019765687,-0.0006993796752792103,-0.0021067632026907424,-0.0011498902470826633,-0.0005673476344088213,-0.002268261181142606
-0.00010941300793553266,-0.0002572077999760669,0.0031970281532879064,-0.004740150336962135,-0.0009500737727798026,-0.0014553923914343626,0.003298091877018805,0.00010891454320695048,0.0021527445467958927,0.0005034493759221825,0.19041851098616264,0.000641025641025661,-0.0026777525222314914,-0.001233700203373589,-0.0035410934322287037,-0.003450622083981292,-0.0027206204888941764,-0.002505782190852146,-0.002098536507556703,-0.002761369980460149
-0.002733599003616927,0.003958997210222947,0.00339267486308098,-0.0041951839890226,-0.0037283087066383503,7.62586866771775e-05,0.008657751492303589,0.004384754956216974,-0.0002591361014360194,0.0022346902917193545,0.17174567847520877,-0.00292723391336156,-0.00638708335624284,-0.0018899723412851288,0.002461792963642029,-0.004008242631713588,0.00023738205602024108,-0.001832359979250009,0.00015347359513088188,-0.0016304776566829382
-0.0014328256812387585,0.004941743206912453,-0.000395455256042343,0.00032771255478762916,-0.0038444465459907427,-3.0107867224316022e-05,0.0036966091979534267,0.0019402204436278602,-0.010043868706538995,-0.0032176818100232317,0.18456836705350127,-0.005183957138749018,-0.0031142342662269008,-0.003584476692457805,0.001319149182552104,0.001320114178296461,-0.0024333332690002927,-0.00284345646035703,-0.0036328229792506606,-0.0016902865458363393
-0.0019242550615953592,0.0023730264760371987,0.005893569331985038,-0.0018190742613355625,-0.0044006170606948666,0.002608360827963563,0.014284413804641705,0.010971034068737806,0.008591118557829746,0.002162664875517595,0.18220488481779734,-0.004899456996430018,-0.004934517263183313,-0.0035918935742527357,-0.0024094399460687145,0.0008606372849329191,0.0006303466906798505,-0.00025784673373635547,-0.0019102309548940655,0.003178059408084266
-0.003182485306796723,-0.0004929545020764814,0.006402485175166672,0.002195479385638699,-0.0025293809219806727,-0.005669086465579831,0.004677583184701062,0.007416146179547778,3.60885694666524e-05,0.002746899564085181,0.19300726378440752,-0.002720792939364625,-0.004625040860158425,-0.0034824921076821447,0.0010758561985682812,-0.005492482827764289,-0.0029518036606314356,0.00011539566893288278,0.001025836783137324,-0.0007349343933939379
-0.001151290541874106,-0.0015720902806712566,-0.0005178979993129329,0.0035508480564509616,-0.0006710379158352154,-0.0005587109444481376,0.008822296781990613,0.0006745709767572938,-0.0024234361332232555,0.0012020935213408856,0.2292059871981365,-0.0006936982376117617,-0.001638121971009454,-0.0010716139265951941,-0.0006366819441094629,-0.002383963314644688,-0.0034538716256222735,-0.0008636506509360542,-0.0007636284779330316,0.002507620446919989
-0.0010870181727431927,0.000876590965809787,0.002144826099779895,0.0013394173832157019,-0.00042624271161830765,-0.0009820881638950452,0.0044368378065657525,0.0048490425845678755,0.004952838214942001,0.000815334528211964,0.18193700796333684,0.0007016130861900227,-0.0009662068652585675,-0.0008349025568891056,-0.0011426027179708754,-0.00121265058874247,-0.0009816627719672732,-0.0011515359484538523,0.0013184313814460723,-0.0030228350386823253
0.0006179851752855292,-0.00014428728762175825,0.0011087599460469222,-0.006169457128361267,-0.0030891834032495845,-0.0020687777654032624,-0.004781032285208731,-0.002049968444889938,-0.0012107262625137948,-0.01146898318298254,0.19773768422615728,-0.0008139980943188685,-0.008828006088280094,0.0009551917436982582,-0.002019527044585534,-0.0008377572360198648,-0.004435287275247191,-0.0009006199651037771,0.0016727920703864308,-0.0009711549170286383
-0.006348314010840406,-0.002746428078958818,0.005984757682149422,-0.0011352185580788432,-0.0016918230321287474,-0.0018625963914846722,0.012929982922664073,-0.0017765467717471006,-0.000519214654687783,0.0027122203718828565,0.17606759867199848,-0.0038774038206561335,-0.001634942775014059,-0.0053942106770474285,-0.002148986497236882,-0.0008665952459242399,-0.0016919556201406504,-0.0015755433456728584,8.379562353489911e-05,-5.780837319813159e-05
-0.002399085961503311,0.004923560614696154,0.006543142457989459,-0.0020674554048358495,-0.0051239704475024685,-0.0014108216007868157,0.0016694192091234016,0.012163498371007376,-0.002509099295649597,-0.002203977976125793,0.2344450423750155,-0.0021019174131226338,-0.0038382724460338524,0.0029849401023786526,0.004946093466268298,0.00300694276920791,-0.0008801066731702778,0.0032758789800305665,-0.0008787812113130955,0.0036301749344559097
-0.003209961160612318,0.006407411033867483,0.006152153573332442,1.4959147926707495e-06,-0.0035130878945135446,-0.0035336227248496167,-0.0015742463309290188,0.0038447730017297952,0.00023839442105376695,-0.001877509057084159,0.19851006886647732,-0.00033182109947020865,-0.0005110588900856472,-0.0016846720410805705,-0.0029175778147677023,0.0015519436012924382,-0.0028680766343549325,-0.004502975510514951,-0.00015040743279266523,-0.0014553891010368302
-0.002892173012660604,0.003559511807239657,0.003831005244083996,-0.006352104197992037,-0.0056649483642272624,-0.003606701131800638,8.63279769527714e-05,-0.00016708241163456705,-0.0029669823355866877,0.0028873426093590894,0.21637927831297543,-0.0015672800866004533,-0.0018714716381012186,-0.0015722343463968834,0.003151404656508794,0.0006420720696172499,-0.001796538458680219,-0.002370613312591474,-0.00031632948800202064,-0.0027927162472472953
0.0035792049026516113,0.004124339860173054,0.003719612454044208,-0.002245992974343991,-0.0012858375759111419,-0.0014502622084630267,0.0041549550405519,0.005098219304982587,0.0028441766495907574,0.004177124653929653,0.20844081636962022,-0.003089230054605896,-0.008240234153345138,-0.0005719232403529562,-0.0033117179602900394,-0.0010902699150429074,-0.0034275805825857986,-0.0011891094413521764,-0.001369237550046609,0.003249167979688372
-0.0014613919974612699,-0.002987185111208579,0.004919685274544783,-0.004478094286967627,-0.002456225907915721,-0.0003990069161198595,0.010599700394806844,0.00435734219393138,0.0037387648052566226,0.0006153106653848939,0.19533465246730944,-0.002465559403029638,-0.004299007849469361,-0.003755565096461666,0.0017483969722142056,0.002187537917323912,-0.002808798685843883,-0.0016408284410262763,0.001161553466926779,-0.0006405111021924315
-0.0003207827942497854,-0.0017833745133273514,0.006089725591494466,0.00015325509134471725,-0.007068335392333047,-0.004902057127882609,0.008364218328840978,-0.004942769167415395,0.00642899258760109,-0.0016951650943396236,0.1842431538259958,-0.0010655323450134645,-0.0019104241539383282,-0.0015185122791254724,0.0023928852201257843,0.0027241969901167897,-0.0014310047918538516,-0.00400592430368375,0.0015643718179095601,0.0008322570380353333
-0.0019767592328993723,0.008768084060146508,0.0077753047439116044,-0.0027397189368254526,-0.0014271849685550619,-0.0023204534278837173,0.008711017365873864,0.009430368280752633,0.007533838867465559,-0.004151893164936959,0.22913532958927507,-0.000673024664199362,-0.006274748311291678,-0.0022927611998239893,0.002417764434897407,0.0018002536297523463,-0.0006449442273350536,-0.0006854473459457777,-0.0021136675379797355,0.0001598126245503484
0.0020281744551963743,0.006771580876139149,0.006826845947272819,-0.0036155697265452314,-0.0028241524457477073,-0.0006755215976435025,0.006048574241647853,0.004684385471188357,0.0022064445511590703,0.0016706952936157982,0.2073954591427475,-0.0013486287018878885,-0.002101414088300746,-0.000680350584441558,0.0012362206203101467,-0.0008769976579414363,-0.001392089583070666,0.0007030199946880921,0.0010476218581404462,0.0010264279716377222
